title,doctor_url,specialization,kraj,okres
"Ambulancia zubného lekárstva, Šaľa, (MUDr. Zoltán Tóth)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-zubneho-lekarstva-sala-mudr.-zoltan-toth.html?page_id=88804," Zubné lekárstvo, Dentoalveolárna chirurgia",Nitriansky,Šaľa
"Všeobecná ambulancia pre deti a dorast, Tešedíkovo, (MUDr. Gabriel Tóth)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-deti-a-dorast-tesedikovo-mudr.-gabriel-toth.html?page_id=88803, Všeobecná starostlivosť o deti a dorast,Nitriansky,Šaľa
"Ambulancia klinickej imunológie a alergológie, Šaľa, (MUDr. Zora Saková)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-klinickej-imunologie-a-alergologie-sala-mudr.-zora-sakova.html?page_id=88757, Klinická imunológia a alergológia,Nitriansky,Šaľa
"Všeobecná ambulancia pre deti a dorast, Močenok, (MUDr. Oľga Páleníková)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-deti-a-dorast-mocenok-mudr.-olga-palenikova.html?page_id=88743, Všeobecná starostlivosť o deti a dorast,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Vlčany, (MUDr. Peter Bakič s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-vlcany-mudr.-peter-bakic.html?page_id=88722, Všeobecné lekárstvo,Nitriansky,Šaľa
"Otorinolaryngologická ambulancia, Šaľa, (MUDr. Pavol Miček)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/otorinolaryngologicka-ambulancia-sala-mudr.-pavol-micek.html?page_id=88653, Otorinolaryngológia,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Šaľa, (MUDr. Elena Majorová)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-sala-mudr.-elena-majorova.html?page_id=88612, Všeobecné lekárstvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Diakovce, (MUDr. Peter Lachký)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-diakovce-mudr.-peter-lachky.html?page_id=88582, Všeobecné lekárstvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Šaľa, (MUDr. Margaréta Kuklovská)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-sala-mudr.-margareta-kuklovska.html?page_id=88565,!,Nitriansky,Šaľa
"Ambulancia zubného lekárstva, Šaľa, (MUDr. Ľudovít Kopáčik)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-zubneho-lekarstva-sala-mudr.-ludovit-kopacik.html?page_id=88542, Zubné lekárstvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Šaľa, (MUDr. Ladislav Kaprinay)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-sala-mudr.-ladislav-kaprinay.html?page_id=88498, Všeobecné lekárstvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Žihárec, (MUDr. Ladislav Kaprinay)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-ziharec-mudr.-ladislav-kaprinay.html?page_id=88499, Všeobecné lekárstvo,Nitriansky,Šaľa
"Ambulancia pediatrickej neurológie, Šaľa, (MUDr. Iveta Fölösová)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-pediatrickej-neurologie-sala-mudr.-iveta-folosova.html?page_id=88401,!,Nitriansky,Šaľa
"Ambulancia zubného lekárstva, Šaľa, (MUDr. Ladislav Czakó)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-zubneho-lekarstva-sala-mudr.-ladislav-czako.html?page_id=88353, Zubné lekárstvo,Nitriansky,Šaľa
"Ambulancia zubného lekárstva, Tešedíkovo, (MUDr. Danuška Czaková)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-zubneho-lekarstva-tesedikovo-mudr.-danuska-czakova.html?page_id=88352, Zubné lekárstvo,Nitriansky,Šaľa
