title,doctor_url,specialization,kraj,okres
"Ambulancia vnútorného lekárstva, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-vnutorneho-lekarstva-komarno-nemocnica-agel-komarno.html?page_id=126762, Vnútorné lekárstvo,Nitriansky,Komárno
"Ambulancia pediatrickej chirurgie, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-pediatrickej-chirurgie-komarno-nemocnica-agel-komarno.html?page_id=126759, Detská chirurgia,Nitriansky,Komárno
"Ambulancia klinickej onkológie, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-klinickej-onkologie-komarno-nemocnica-agel-komarno.html?page_id=126758, Klinická onkológia,Nitriansky,Komárno
"Ambulancia pediatrickej neurológie, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-pediatrickej-neurologie-komarno-nemocnica-agel-komarno.html?page_id=126760, Pediatrická neurológia,Nitriansky,Komárno
"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-komarno-nemocnica-agel-komarno.html?page_id=126757," Fyziatria, balneológia a liečebná rehabilitácia",Nitriansky,Komárno
"Ambulancia cievnej chirurgie, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-cievnej-chirurgie-komarno-nemocnica-agel-komarno.html?page_id=126755, Cievna chirurgia,Nitriansky,Komárno
"Ambulancia anestéziológie a intenzívnej medicíny, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-anesteziologie-a-intenzivnej-mediciny-komarno-nemocnica-agel-komarno.html?page_id=126754, Anestéziológia a intenzívna medicína,Nitriansky,Komárno
"Ambulancia zubného lekárstva, Komárno, (NZZ Stomatologická ambulancia s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-zubneho-lekarstva-komarno-nzz-stomatologicka-ambulancia.html?page_id=124032, Zubné lekárstvo,Nitriansky,Komárno
"Neurologická ambulancia, MUDr. Bese László, Kolárovo, (BeseMed s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/neurologicka-ambulancia-mudr.-bese-laszlo-kolarovo-besemed.html?page_id=123435, Neurológia,Nitriansky,Komárno
"SVaLZ, klinická imunológia a alergológia, Komárno, (Medirex, a.s.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-klinicka-imunologia-a-alergologia-komarno-medirex-a.s..html?page_id=123419, Klinická imunológia a alergológia,Nitriansky,Komárno
"SVaLZ, hematológia a transfuziológia, Komárno, (Medirex, a.s.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-hematologia-a-transfuziologia-komarno-medirex-a.s..html?page_id=123418, Hematológia a transfuziológia,Nitriansky,Komárno
"SVaLZ, klinická biochémia, Komárno, (Medirex, a.s.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/svalz-klinicka-biochemia-komarno-medirex-a.s..html?page_id=123417, Klinická biochémia,Nitriansky,Komárno
"Všeobecná ambulancia pre dospelých, Komárno, (Med - Home, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/vseobecna-ambulancia-pre-dospelych-komarno-med-home.html?page_id=123013, Všeobecné lekárstvo,Nitriansky,Komárno
"Všeobecná ambulancia pre deti a dorast, Číčov, (REAPED s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/vseobecna-ambulancia-pre-deti-a-dorast-cicov-reaped.html?page_id=122514, Všeobecná starostlivosť o deti a dorast,Nitriansky,Komárno
"Všeobecná ambulancia pre deti a dorast, Sokolce, (ERIZUM, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/vseobecna-ambulancia-pre-deti-a-dorast-sokolce-erizum.html?page_id=122486, Všeobecná starostlivosť o deti a dorast,Nitriansky,Komárno
"ADOS, Hlavná ulica, Sokolce, (MAADOS s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ados-hlavna-ulica-sokolce-maados.html?page_id=121880, Domáca ošetrovateľská starostlivosť,Nitriansky,Komárno
"Ambulancia pediatrickej kardiológie, Hurbanovo, (VALLINMED, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-pediatrickej-kardiologie-hurbanovo-vallinmed.html?page_id=120974, Pediatrická kardiológia,Nitriansky,Komárno
